CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Employment income statistics (7)	Member ID: Employment income statistics (7)	Notes: Employment income statistics (7)	DIM: Work activity during the reference year (4)	Member ID: Work activity during the reference year (4)	Notes: Work activity during the reference year (4)	DIM: Age (6B)	Member ID: Age (6B)	Notes: Age (6B)	DIM: Sex (3)	Member ID: Sex (3)	Notes: Sex (3)	DIM: Occupation - National Occupational Classification (NOC) 2016 (691)	Member ID: Occupation - National Occupational Classification (NOC) 2016 (691)	Notes: Occupation - National Occupational Classification (NOC) 2016 (691)	Average Income - Female	Average Income - Male	Gap	Gap_Perc	City_rank_in_NOC	Num_Cities_for_NOC
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		55111	64051	8940	0.139576275	9	17
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		55872	74736	18864	0.252408478	16	17
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	56417	n/a	n/a	n/a	17
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	44930	n/a	n/a	n/a	17
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		50166	59522	9356	0.157185578	10	17
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	50482	n/a	n/a	n/a	17
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	0	n/a	n/a	n/a	17
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	60145	n/a	n/a	n/a	17
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		46171	45035	-1136	-0.025224825	2	17
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	67511	n/a	n/a	n/a	17
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	53268	n/a	n/a	n/a	17
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	47436	n/a	n/a	n/a	17
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		41057	53384	12327	0.230911884	13	17
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		71291	75978	4687	0.06168891	5	17
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		56344	62636	6292	0.100453413	7	17
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		48661	64041	15380	0.240158648	14	17
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		45197	50895	5698	0.111955988	8	17
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		61174	77524	16350	0.21090243	12	17
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	0	n/a	n/a	n/a	17
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	0	n/a	n/a	n/a	17
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	58650	n/a	n/a	n/a	17
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	52601	n/a	n/a	n/a	17
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		66880	60144	-6736	-0.111997872	1	17
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		46503	63262	16759	0.264914166	17	17
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		48974	0	n/a	n/a	n/a	17
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		57105	56543	-562	-0.009939338	3	17
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	0	n/a	n/a	n/a	17
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		60833	62174	1341	0.021568501	4	17
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		52026	63803	11777	0.184583797	11	17
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		0	0	n/a	n/a	n/a	17
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2255 Technical occupations in geomatics and meteorology	211		49846	65779	15933	0.242220161	15	17
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		45384	51470	6086	0.118243637	14	34
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		54352	61310	6958	0.113488827	13	34
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		31899	56478	24579	0.435196006	34	34
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		0	64583	n/a	n/a	n/a	34
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		78044	81357	3313	0.040721757	6	34
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		54750	62906	8156	0.129653769	16	34
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		60261	73094	12833	0.175568446	25	34
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		58808	61192	2384	0.038959341	5	34
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		56759	55770	-989	-0.017733549	1	34
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		53332	57538	4206	0.073099517	10	34
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		56703	66480	9777	0.147066787	20	34
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		51183	58668	7485	0.127582328	15	34
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		56666	67554	10888	0.161174764	24	34
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		58257	68154	9897	0.145215248	18	34
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		63400	67517	4117	0.060977235	8	34
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		57302	58303	1001	0.017168928	3	34
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		44242	53744	9502	0.176801131	26	34
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		49537	58821	9284	0.157834787	23	34
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		58182	71274	13092	0.183685495	28	34
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		59019	69267	10248	0.14794924	21	34
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		49484	53060	3576	0.067395401	9	34
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		52177	53048	871	0.016419092	2	34
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		65342	67517	2175	0.032214109	4	34
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		39521	53367	13846	0.259448723	30	34
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		42002	57346	15344	0.267568793	31	34
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		56001	62805	6804	0.108335324	12	34
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		37056	53030	15974	0.301225721	32	34
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		46853	49165	2312	0.047025323	7	34
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		55872	67980	12108	0.178111209	27	34
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		0	57481	n/a	n/a	n/a	34
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		55555	64685	9130	0.141145552	17	34
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		43909	51566	7657	0.148489315	22	34
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		53789	62936	9147	0.145338121	19	34
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		50565	67898	17333	0.255279979	29	34
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		31759	51261	19502	0.380445173	33	34
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2281 Computer network technicians	224		55772	61972	6200	0.100045182	11	34
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		59384	48834	-10550	-0.216038006	3	35
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		37576	51453	13877	0.269702447	29	35
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		29317	43997	14680	0.333659113	32	35
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		60629	47165	-13464	-0.285465918	2	35
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		68479	70247	1768	0.025168335	12	35
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		49511	55683	6172	0.110841729	22	35
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		61547	69684	8137	0.11676999	23	35
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		43831	62812	18981	0.30218748	30	35
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		67811	55924	-11887	-0.212556326	4	35
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		52547	50290	-2257	-0.044879698	8	35
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		45376	61687	16311	0.264415517	28	35
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		40697	52893	12196	0.230578716	27	35
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		48959	43103	-5856	-0.135860613	5	35
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		51954	57098	5144	0.090090721	21	35
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		0	51268	n/a	n/a	n/a	35
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		48324	46015	-2309	-0.050179289	7	35
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		39801	38614	-1187	-0.030740146	10	35
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		46990	49153	2163	0.044005452	15	35
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		49854	74947	25093	0.334809932	33	35
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		61193	63926	2733	0.042752558	14	35
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		31621	37880	6259	0.165232313	24	35
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		43204	42045	-1159	-0.027565703	11	35
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		56154	61676	5522	0.089532395	20	35
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		37508	40745	3237	0.079445331	18	35
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		38025	40388	2363	0.058507477	16	35
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		47798	69513	21715	0.312387611	31	35
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		35207	33742	-1465	-0.043417699	9	35
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		29049	46468	17419	0.374860119	35	35
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		52020	67504	15484	0.229379	26	35
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		64040	46156	-17884	-0.387468585	1	35
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		53312	58367	5055	0.086607158	19	35
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		41429	38504	-2925	-0.075966133	6	35
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		50650	54371	3721	0.068437218	17	35
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		49957	51610	1653	0.032028677	13	35
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		30159	45639	15480	0.339183593	34	35
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2282 User support technicians	225		42817	52170	9353	0.179279279	25	35
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		64478	63950	-528	-0.00825645	8	16
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		53476	50660	-2816	-0.055586261	6	16
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		67335	49458	-17877	-0.361458207	2	16
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		48518	58038	9520	0.164030463	15	16
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	60255	n/a	n/a	n/a	16
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		67200	67324	124	0.001841839	9	16
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		62526	70892	8366	0.118010495	14	16
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		52948	58983	6035	0.102317617	13	16
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		52194	42081	-10113	-0.240322236	3	16
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		35990	35557	-433	-0.01217763	7	16
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		74187	0	n/a	n/a	n/a	16
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		60966	66350	5384	0.081145441	11	16
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		21122	23368	2246	0.096114344	12	16
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		63642	56347	-7295	-0.129465633	5	16
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		53125	54361	1236	0.022736889	10	16
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		55327	48650	-6677	-0.137245632	4	16
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		46733	61039	14306	0.234374744	16	16
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		0	0	n/a	n/a	n/a	16
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2283 Information systems testing technicians	226		67321	41955	-25366	-0.604600167	1	16
